make,model,part,total_paid
VAUXHALL,CORSA,Cylinder Head Gasket,320.54
VAUXHALL,CORSA,Wiper Linkage,320.28
VAUXHALL,ZAFIRA,Alternator,320.00
VAUXHALL,CORSA,Engine (Various Faults),320.00
VAUXHALL,INSIGNIA,Spring (Suspension),318.16
VAUXHALL,CORSA,Ignition Coil,317.80
VAUXHALL,ASTRA,Timing Chain,316.28
VAUXHALL,ADAM,Cooling Fan Motor,315.06
VAUXHALL,INSIGNIA,Abs (Various Faults),314.60
VAUXHALL,INSIGNIA,Suspension (Various Faults),312.96
VAUXHALL,INSIGNIA,Thermostat Housing,312.60
VAUXHALL,INSIGNIA,Fuel System,312.24
VAUXHALL,CORSA,Ignition Coil,311.27
VAUXHALL,CORSA,Engine (Various Faults),311.00
VAUXHALL,INSIGNIA,E.G.R Valve,310.96
VAUXHALL,ZAFIRA,Sensors,310.80
VAUXHALL,INSIGNIA,Heater/Glow Plugs,309.80
VAUXHALL,ASTRA,E.G.R Valve,307.80
VAUXHALL,CORSA,Heater Fan Motor,307.08
VAUXHALL,CORSA,Ignition Coil,306.68
VAUXHALL,CORSA,Water Pump,306.60
VAUXHALL,ASTRA,Air Con (Various Faults),306.11
VAUXHALL,MERIVA,Ignition Coil,305.59
VAUXHALL,ASTRA,Brakes (Various Faults),304.68
VAUXHALL,ASTRA,Heated Seat Mat,304.68
VAUXHALL,ASTRA,E.G.R Valve,304.07
VAUXHALL,CORSA,Ignition Coil,303.90
VAUXHALL,MERIVA,Central Door Locking,303.84
VAUXHALL,MERIVA,Central Door Locking,303.84
VAUXHALL,INSIGNIA,Steering Pump,302.50
VAUXHALL,COMBO,Alternator,302.50
VAUXHALL,CORSA,Ignition Coil,302.40
VAUXHALL,INSIGNIA,Electrical ,301.88
VAUXHALL,ASTRA,Steering Column,301.60
VAUXHALL,CORSA,Ecu (Other),301.32
VAUXHALL,ASTRA,Engine (Various Faults),300.98
VAUXHALL,CORSA,Suspension (Various Faults),300.75
VAUXHALL,MOKKA,Electrical ,300.60
VAUXHALL,CORSA,Engine (Various Faults),300.50
VAUXHALL,ZAFIRA,Alternator,300.00
VAUXHALL,ZAFIRA,Turbocharger,300.00
VAUXHALL,INSIGNIA,Engine Oil Pump,300.00
VAUXHALL,CORSA,Shock Absorber,300.00
VAUXHALL,ANTARA,Oil Cooler-,300.00
VAUXHALL,CORSA,Turbocharger,300.00
VAUXHALL,ASTRA,Gearbox (Various Faults),300.00
VAUXHALL,CORSA,Dpf Filter,300.00
VAUXHALL,CORSA,Engine (Various Faults),300.00
VAUXHALL,CORSA,Cylinder Head Gasket,300.00
VAUXHALL,CORSA,Turbocharger,300.00
VAUXHALL,CORSA,Fuel System,300.00
VAUXHALL,CORSA,Turbocharger,300.00
VAUXHALL,VIVARO,Fuel System,300.00
VAUXHALL,ASTRA,Clutch (Various Faults),300.00
VAUXHALL,ANTARA,Engine (Various Faults),300.00
VAUXHALL,ASTRA,Flywheel ,300.00
VAUXHALL,VIVARO,Gearbox (Various Faults),300.00
VAUXHALL,ASTRA,Multimedia,300.00
VAUXHALL,CORSA,Ignition Coil,299.20
